Time,X-Position Left Eye,Y-Position Left Eye,Events in the trial,X-Position Rigth Eye,Y-Position Rigth Eye,Saccades,Pupilsize,Blinks
789,954.900024414062,929.900024414062,0,997.5,919.599975585938,0,1232,0
790,954.900024414062,929.900024414062,0,997.5,919.400024414062,0,1232,0
791,954.900024414062,929.900024414062,0,997.5,919.099975585938,0,1232,0
792,955,929.799987792969,0,997.5,919,0,1233,0
793,955.200012207031,929.700012207031,0,997.700012207031,919.5,0,1233,0
794,955.400024414062,929.700012207031,0,997.900024414062,920,0,1232,0
795,955.200012207031,929.599975585938,0,997.900024414062,920,0,1231,0
796,954.700012207031,929.599975585938,0,997.700012207031,919.5,0,1229,0
797,954.299987792969,929.599975585938,0,997.5,918.900024414062,0,1227,0
798,953.799987792969,929.700012207031,0,997.700012207031,918.799987792969,0,1227,0
799,953.599975585938,929.900024414062,0,997.900024414062,918.700012207031,0,1227,0
800,953.299987792969,929.900024414062,0,998.099975585938,918.700012207031,0,1227,0
801,953.299987792969,929.799987792969,0,998.099975585938,919,0,1228,0
802,953.599975585938,929.700012207031,0,997.900024414062,919.400024414062,0,1229,0
803,954.099975585938,928.599975585938,0,996.799987792969,919.200012207031,0,1230,0
804,954.200012207031,927.400024414062,0,995.900024414062,918.700012207031,0,1232,0
805,954,925.700012207031,0,995.099975585938,918,0,1232,0
806,953.299987792969,924.700012207031,0,995.200012207031,916.799987792969,0,1232,0
807,952.299987792969,923.299987792969,0,994.700012207031,915.200012207031,0,1232,0
808,951.099975585938,922.099975585938,0,993.799987792969,913.799987792969,0,1232,0
809,950.200012207031,920.599975585938,0,992.900024414062,912.200012207031,0,1232,0
810,949.700012207031,918.200012207031,0,992.5,911.099975585938,0,1232,0
811,948.900024414062,915.799987792969,0,992,909.700012207031,0,1232,0
812,947.599975585938,914.099975585938,0,991.700012207031,909.099975585938,0,1231,0
813,946.599975585938,913.799987792969,0,991.400024414062,908.099975585938,0,1231,0
814,947,912.099975585938,0,991,906.599975585938,0,1231,0
815,947.799987792969,909.599975585938,0,990.700012207031,905.400024414062,0,1232,0
816,948.599975585938,907.099975585938,0,990.900024414062,904.299987792969,0,1233,0
817,948.700012207031,906.599975585938,0,991.5,903.799987792969,0,1233,0
818,948.900024414062,906.799987792969,0,992,903,0,1234,0
819,949.400024414062,905.700012207031,0,992,902.5,0,1235,0
820,949.900024414062,904.5,0,991.900024414062,901.599975585938,0,1236,0
821,951.700012207031,903.200012207031,0,991.900024414062,900.700012207031,0,1237,0
822,953.200012207031,903.599975585938,0,992,900,0,1237,0
823,954.599975585938,903.799987792969,0,991.799987792969,899,0,1237,0
824,954.599975585938,903.900024414062,0,991.400024414062,898.200012207031,0,1237,0
825,954.700012207031,903.5,0,991.099975585938,897.599975585938,0,1237,0
826,954.099975585938,902.200012207031,0,991.200012207031,897.599975585938,0,1236,0
827,953.799987792969,901.099975585938,0,990.900024414062,897.5,0,1235,0
828,953.5,900.200012207031,0,990.400024414062,897.799987792969,0,1234,0
829,953.900024414062,900.599975585938,0,989.900024414062,898.200012207031,0,1233,0
830,954,901.799987792969,0,989.599975585938,898.799987792969,0,1232,0
831,953.5,903.099975585938,0,989.5,899,0,1232,0
832,952.900024414062,904.200012207031,0,989.799987792969,899.200012207031,0,1231,0
833,952.5,905.099975585938,0,990.200012207031,899.200012207031,0,1231,0
834,952.599975585938,905.900024414062,0,990.200012207031,899.5,0,1231,0
835,952.700012207031,906.5,0,989.599975585938,899.900024414062,0,1232,0
836,952.700012207031,906.5,0,989.200012207031,901.099975585938,0,1233,0
837,952.599975585938,907.299987792969,0,989.200012207031,902.099975585938,0,1231,0
838,952.400024414062,908.099975585938,0,989.400024414062,902.099975585938,0,1229,0
839,951.799987792969,908.900024414062,0,989.5,901.400024414062,0,1229,0
840,951.299987792969,908.799987792969,0,989.599975585938,901.599975585938,0,1230,0
841,951,908.599975585938,0,990.200012207031,902.5,0,1232,0
842,951.099975585938,908.5,0,990.900024414062,902,0,1232,0
843,951.099975585938,908.400024414062,0,991,900.599975585938,0,1234,0
844,950.900024414062,907.900024414062,0,990.5,899.900024414062,0,1235,0
845,950.700012207031,907.299987792969,0,990.099975585938,900.5,0,1236,0
846,950.900024414062,906.799987792969,0,990.099975585938,901,0,1237,0
847,951.299987792969,906.900024414062,0,990.099975585938,900.299987792969,0,1236,0
848,951.700012207031,906.900024414062,0,990,899.599975585938,0,1235,0
849,951.700012207031,907,0,989.900024414062,899.799987792969,0,1232,0
850,951.599975585938,907,0,989.900024414062,900.5,0,1231,0
851,951.400024414062,906.599975585938,0,990.400024414062,901.5,0,1230,0
852,951.200012207031,906.299987792969,0,990.900024414062,901.700012207031,0,1231,0
853,951.700012207031,906.200012207031,0,990.799987792969,901.400024414062,0,1232,0
854,952.299987792969,906.5,0,990.200012207031,900.799987792969,0,1232,0
855,952.5,907.099975585938,0,989.599975585938,900.200012207031,0,1232,0
856,952.099975585938,907.700012207031,0,990.099975585938,900.299987792969,0,1233,0
857,951.799987792969,908.200012207031,0,990.5,900.299987792969,0,1233,0
858,951.700012207031,908.299987792969,0,991.5,900.799987792969,0,1234,0
859,951.599975585938,907.700012207031,0,992.099975585938,901.299987792969,0,1234,0
860,952.400024414062,907.200012207031,0,992.599975585938,901.799987792969,0,1233,0
861,953.299987792969,906.700012207031,0,992.700012207031,901.099975585938,0,1232,0
862,954.200012207031,906.799987792969,0,992.700012207031,900.099975585938,0,1231,0
863,954.299987792969,906.799987792969,0,992.5,899.200012207031,0,1231,0
864,953.900024414062,906.700012207031,0,991.900024414062,898.900024414062,0,1231,0
865,953.299987792969,906.900024414062,0,990.799987792969,898.599975585938,0,1231,0
866,952.700012207031,907.099975585938,0,990,898.200012207031,0,1232,0
867,952.900024414062,907.299987792969,0,989.299987792969,897.799987792969,0,1234,0
868,953.400024414062,907.200012207031,0,989.200012207031,897.799987792969,0,1236,0
869,954,907.099975585938,0,989.299987792969,898.200012207031,0,1239,0
870,954.099975585938,907.200012207031,0,989.599975585938,899.200012207031,0,1241,0
871,953.900024414062,907.400024414062,0,989.799987792969,900.299987792969,0,1242,0
872,953.700012207031,907.599975585938,0,989.799987792969,900.700012207031,0,1242,0
873,953.700012207031,907.799987792969,0,989.799987792969,900.299987792969,0,1242,0
874,953.700012207031,907.799987792969,0,989.900024414062,900,0,1240,0
875,953.400024414062,907.799987792969,0,990.299987792969,899.799987792969,0,1238,0
876,953.099975585938,907.700012207031,0,990.599975585938,899.799987792969,0,1236,0
877,952.599975585938,907.5,0,990.700012207031,899.599975585938,0,1234,0
878,952.5,907.400024414062,0,990.299987792969,899.5,0,1229,0
879,953.200012207031,907.599975585938,0,990,899.400024414062,0,1226,0
880,954,907.799987792969,0,989.799987792969,899.400024414062,0,1229,0
881,954.599975585938,908.099975585938,0,989.799987792969,899.5,0,1235,0
882,954.5,908.099975585938,0,989.900024414062,899.5,0,1240,0
883,954.299987792969,908.700012207031,0,990,899.5,0,1240,0
884,954.299987792969,909.299987792969,0,990.299987792969,899.700012207031,0,1239,0
885,954.200012207031,908.900024414062,0,990.5,899.900024414062,0,1239,0
886,954.299987792969,907.900024414062,0,990.799987792969,899.900024414062,0,1239,0
887,954.5,907.200012207031,0,991.200012207031,899.700012207031,0,1239,0
888,954.200012207031,907.5,0,991.599975585938,899.400024414062,0,1241,0
889,953.700012207031,907.900024414062,0,991.900024414062,899.299987792969,0,1242,0
890,953.299987792969,907.900024414062,0,991.099975585938,899.299987792969,0,1243,0
891,953.400024414062,908,0,990.400024414062,899.400024414062,0,1244,0
892,953.5,908.299987792969,0,989.799987792969,899.299987792969,0,1243,0
893,953.5,908.5,0,989.900024414062,899.299987792969,0,1242,0
894,953.599975585938,908.599975585938,0,990,899.299987792969,0,1241,0
895,953.700012207031,908.299987792969,0,990.599975585938,899.599975585938,0,1240,0
896,953.700012207031,907.599975585938,0,990.900024414062,900,0,1240,0
897,953.700012207031,907,0,991.200012207031,900.400024414062,0,1237,0
898,953.700012207031,906.099975585938,0,992,900.299987792969,0,1233,0
899,952.700012207031,905.700012207031,0,993,900.299987792969,0,1230,0
900,951.599975585938,905.900024414062,0,994,900.200012207031,0,1231,0
901,950.299987792969,906.5,0,994,899.900024414062,0,1231,0
902,950.099975585938,906.900024414062,0,994,899.700012207031,0,1231,0
903,950.799987792969,906.799987792969,0,994.400024414062,900,0,1230,0
904,951.799987792969,906.900024414062,0,994.900024414062,900.599975585938,0,1228,0
905,952.200012207031,907.700012207031,0,995.5,901.200012207031,0,1227,0
906,951.599975585938,908.400024414062,0,995.400024414062,901.200012207031,0,1228,0
907,951.5,908.5,0,995,900.900024414062,0,1229,0
908,951.799987792969,908.099975585938,0,994.599975585938,900.400024414062,0,1230,0
909,952.200012207031,907.700012207031,0,994.400024414062,899.799987792969,0,1232,0
910,951.799987792969,907.299987792969,0,994.5,900,0,1233,0
911,951.400024414062,906.900024414062,0,994.599975585938,900.5,0,1234,0
912,951.400024414062,906.5,0,994.5,900.599975585938,0,1235,0
913,951.900024414062,906.200012207031,0,994.5,900.200012207031,0,1237,0
914,952.400024414062,906,0,994.599975585938,899.900024414062,0,1238,0
915,952.299987792969,905.799987792969,0,994.700012207031,899.799987792969,0,1239,0
916,952.200012207031,905.799987792969,0,994.799987792969,899.799987792969,0,1239,0
917,951.799987792969,905.799987792969,0,994.700012207031,899.700012207031,0,1239,0
918,951.400024414062,906.299987792969,0,994.599975585938,898.799987792969,0,1239,0
919,951.299987792969,906.900024414062,0,994.5,898,0,1239,0
920,951.400024414062,907.200012207031,0,994.599975585938,897.5,0,1240,0
921,951.599975585938,907.299987792969,0,994.799987792969,897.799987792969,0,1240,0
922,951.799987792969,907.5,0,995.099975585938,898.200012207031,0,1241,0
923,952.599975585938,908,0,995.299987792969,898.299987792969,0,1242,0
924,953.400024414062,907.700012207031,0,995.099975585938,898.200012207031,0,1243,0
925,953.200012207031,906.799987792969,0,994.5,897.400024414062,0,1243,0
926,952.400024414062,905.900024414062,0,993.900024414062,896.599975585938,0,1243,0
927,951.200012207031,905.599975585938,0,994.599975585938,895.900024414062,0,1242,0
928,951,905.5,0,995.400024414062,895.799987792969,0,1242,0
929,951.099975585938,905.400024414062,0,996.200012207031,895.700012207031,0,1243,0
930,951.5,905.5,0,996.299987792969,896,0,1243,0
931,951.900024414062,905.599975585938,0,996.299987792969,896.5,0,1242,0
932,952,905.599975585938,0,996.700012207031,897.299987792969,0,1242,0
933,952.099975585938,905.400024414062,0,996.900024414062,897.700012207031,0,1242,0
934,952.099975585938,905.400024414062,0,996.900024414062,898,0,1242,0
935,952,905.5,0,996.599975585938,897.900024414062,0,1243,0
936,951.799987792969,905.5,0,996.400024414062,897.900024414062,0,1242,0
937,951.599975585938,905.5,0,996.400024414062,897.900024414062,0,1242,0
938,951.200012207031,905.299987792969,0,996.599975585938,897.900024414062,0,1241,0
939,950.900024414062,905.200012207031,0,996.799987792969,897.799987792969,0,1240,0
940,950.700012207031,905.099975585938,0,996.5,898.299987792969,0,1240,0
941,950.599975585938,904.900024414062,0,996,898.700012207031,0,1240,0
942,950.5,905.400024414062,0,996.200012207031,899,0,1241,0
943,950.299987792969,906.099975585938,0,996.599975585938,898.900024414062,0,1242,0
944,950.400024414062,906.700012207031,0,996.799987792969,898.799987792969,0,1242,0
945,950.400024414062,906.599975585938,0,996.400024414062,898.599975585938,0,1243,0
946,950.700012207031,906.700012207031,0,996.200012207031,898.299987792969,0,1244,0
947,951,906.799987792969,0,996.200012207031,897.400024414062,0,1245,0
948,951.099975585938,906.900024414062,0,996.299987792969,896.799987792969,0,1245,0
949,951,906.900024414062,0,996.599975585938,896.5,0,1245,0
950,950.900024414062,906.700012207031,0,997,896.799987792969,0,1245,0
951,950.799987792969,906.299987792969,0,996.799987792969,897,0,1244,0
952,950.799987792969,905.700012207031,0,996.299987792969,897.099975585938,0,1243,0
953,950.799987792969,905.099975585938,0,995.900024414062,897.099975585938,0,1243,0
954,950.900024414062,904.700012207031,0,996.299987792969,897.099975585938,0,1245,0
955,951,904.5,0,996.700012207031,897.299987792969,0,1246,0
956,951.200012207031,904.599975585938,0,996.900024414062,897.400024414062,0,1246,0
957,951.099975585938,904.400024414062,0,996.700012207031,897.599975585938,0,1246,0
958,950.700012207031,904.200012207031,0,996.700012207031,897.599975585938,0,1246,0
959,950.400024414062,903.900024414062,0,996.599975585938,897.599975585938,0,1246,0
960,950.099975585938,904.200012207031,0,996.799987792969,897.700012207031,0,1246,0
961,950,904.599975585938,0,997,897.700012207031,0,1246,0
962,949.900024414062,905,0,996.799987792969,897.700012207031,0,1247,0
963,949.900024414062,905,0,996.5,897.700012207031,0,1247,0
964,949.900024414062,904.299987792969,0,996.200012207031,897.799987792969,0,1247,0
965,950,903.599975585938,0,996.099975585938,897.799987792969,0,1247,0
966,950.200012207031,903.299987792969,0,995.900024414062,897.900024414062,0,1247,0
967,950.400024414062,903.799987792969,0,995.799987792969,897.400024414062,0,1246,0
968,950.799987792969,904.299987792969,0,995.799987792969,896.900024414062,0,1246,0
969,951,904.299987792969,0,996,896.099975585938,0,1246,0
970,951.299987792969,904.599975585938,0,996.200012207031,895.900024414062,0,1246,0
971,951.099975585938,904.599975585938,0,996.299987792969,895.700012207031,0,1246,0
972,951,904.700012207031,0,996.299987792969,895.599975585938,0,1247,0
973,950.799987792969,904.5,0,996.299987792969,895.299987792969,0,1249,0
974,950.799987792969,904.599975585938,0,996.299987792969,895,0,1251,0
975,950.900024414062,905,0,996.400024414062,895.5,0,1251,0
976,950.900024414062,905.299987792969,0,996.5,896.700012207031,0,1250,0
977,950.900024414062,905,0,996.5,897.799987792969,0,1248,0
978,950.799987792969,904.400024414062,0,996.200012207031,898.200012207031,0,1248,0
979,950.799987792969,903.700012207031,0,996.099975585938,897.900024414062,0,1248,0
980,950.599975585938,903.700012207031,0,996.299987792969,897.700012207031,0,1248,0
981,950.5,903.700012207031,0,996.799987792969,897.599975585938,0,1248,0
982,950.299987792969,903.799987792969,0,997.200012207031,897.799987792969,0,1248,0
983,950.299987792969,903.900024414062,0,997,898.200012207031,0,1249,0
984,950.299987792969,904,0,996.5,898.599975585938,0,1249,0
985,950.200012207031,904.099975585938,0,995.900024414062,898,0,1248,0
986,950,904.200012207031,0,995.299987792969,897.200012207031,0,1247,0
987,949.799987792969,904.299987792969,0,995,896.400024414062,0,1247,0
988,949.5,904.400024414062,0,994.700012207031,896.299987792969,0,1248,0
989,949.200012207031,904.5,0,994.700012207031,896.200012207031,0,1250,0
990,948.900024414062,904.599975585938,0,994.700012207031,896.099975585938,0,1252,0
991,948.799987792969,904.700012207031,0,994.099975585938,896.200012207031,0,1252,0
992,949.5,904.799987792969,0,993.599975585938,896.599975585938,0,1252,0
993,950.099975585938,904.799987792969,0,993.799987792969,897,0,1253,0
994,950.700012207031,904.5,0,994.5,896.900024414062,0,1254,0
995,950.700012207031,904.200012207031,0,995.099975585938,896.400024414062,0,1255,0
996,950.599975585938,904,0,994.900024414062,895.900024414062,0,1255,0
997,950.5,904.099975585938,0,994.099975585938,895.900024414062,0,1254,0
998,950.5,904.099975585938,0,993.400024414062,895.900024414062,0,1252,0
999,950.099975585938,904,0,992.599975585938,896.099975585938,0,1252,0
1000,949.799987792969,904.099975585938,0,993,896.599975585938,0,1252,0
1001,949.400024414062,904.799987792969,0,993.5,897.299987792969,0,1252,0
1002,949.799987792969,905.599975585938,0,994,897.599975585938,0,1253,0
1003,950.200012207031,906.599975585938,0,994.099975585938,897.400024414062,0,1253,0
1004,950.400024414062,906.900024414062,0,994.099975585938,897,0,1253,0
1005,950.400024414062,907.099975585938,0,994.099975585938,896.700012207031,0,1252,0
1006,950.599975585938,906.700012207031,0,993.900024414062,896.599975585938,0,1252,0
1007,950.900024414062,906.299987792969,0,993.5,896.700012207031,0,1252,0
1008,951,905.200012207031,0,993.099975585938,896.700012207031,0,1253,0
1009,950.700012207031,904.400024414062,0,993.099975585938,896.700012207031,0,1254,0
1010,950.5,904.299987792969,0,993.299987792969,896.700012207031,0,1255,0
1011,950.599975585938,904.900024414062,0,993.5,896.799987792969,0,1256,0
1012,950.400024414062,905.099975585938,0,993.400024414062,896.799987792969,0,1256,0
1013,950.200012207031,904.099975585938,0,993.299987792969,896.799987792969,0,1257,0
1014,949.799987792969,903.200012207031,0,993.200012207031,896.5,0,1258,0
1015,949.599975585938,902.799987792969,0,992.599975585938,896.099975585938,0,1259,0
1016,949.400024414062,903,0,992,895.700012207031,0,1261,0
1017,949.299987792969,903.700012207031,0,991.599975585938,895.700012207031,0,1262,0
1018,949.400024414062,904.599975585938,0,992.099975585938,895.799987792969,0,1262,0
1019,949.099975585938,905.5,0,992.799987792969,895.799987792969,0,1262,0
1020,948.900024414062,905.299987792969,0,993.200012207031,895.900024414062,0,1261,0
1021,948.799987792969,904.799987792969,0,993.599975585938,896.099975585938,0,1258,0
1022,948.900024414062,904.299987792969,0,993.900024414062,896.200012207031,0,1256,0
1023,949,904.099975585938,0,994.200012207031,896.099975585938,0,1253,0
1024,949.299987792969,903.599975585938,0,994.099975585938,895.900024414062,0,1253,0
1025,949.599975585938,903.099975585938,0,993.299987792969,896,0,1253,0
1026,950.400024414062,902.900024414062,0,992.5,896.099975585938,0,1255,0
1027,950.799987792969,903.200012207031,0,992.299987792969,896.299987792969,0,1257,0
1028,950.299987792969,903.599975585938,0,992.700012207031,896.299987792969,0,1259,0
1029,949.400024414062,904,0,993,895.5,0,1260,0
1030,948.400024414062,904,0,992.799987792969,894.700012207031,0,1259,0
1031,948.200012207031,903.799987792969,0,992.700012207031,894.900024414062,0,1258,0
1032,948.099975585938,903.299987792969,0,993.099975585938,895.900024414062,0,1256,0
1033,948.200012207031,902.900024414062,0,993.5,897.099975585938,0,1254,0
1034,948.400024414062,902.700012207031,0,993.900024414062,897.400024414062,0,1254,0
1035,948.599975585938,902.700012207031,0,994.299987792969,897.700012207031,0,1254,0
1036,948,902.400024414062,0,994.700012207031,897.299987792969,0,1255,0
1037,947.5,902.200012207031,0,994.599975585938,896.799987792969,0,1255,0
1038,947.599975585938,901.799987792969,0,994.299987792969,895.299987792969,0,1256,0
1039,948.299987792969,901.700012207031,0,994.400024414062,894.200012207031,0,1257,0
1040,949,901.299987792969,0,995,893.299987792969,0,1258,0
1041,949.099975585938,901.099975585938,0,995.299987792969,893.5,0,1258,0
1042,949.200012207031,901.400024414062,0,995.099975585938,893.700012207031,0,1258,0
1043,949.799987792969,901.900024414062,0,995.099975585938,894.5,0,1257,0
1044,950.299987792969,902.400024414062,0,995.299987792969,895.400024414062,0,1257,0
1045,950,902.200012207031,0,995.599975585938,896.200012207031,0,1257,0
1046,949.299987792969,902.799987792969,0,995.900024414062,896.400024414062,0,1258,0
1047,948.400024414062,903.400024414062,0,996,896.299987792969,0,1258,0
1048,948.599975585938,903.5,0,996.099975585938,896.400024414062,0,1258,0
1049,948.900024414062,903,0,996.099975585938,896.5,0,1259,0
1050,949.599975585938,902.5,0,996.099975585938,896.700012207031,0,1259,0
1051,950,902.799987792969,0,996.200012207031,896.700012207031,0,1259,0
1052,950.299987792969,902.900024414062,0,996.299987792969,897.099975585938,0,1259,0
1053,950.400024414062,903.200012207031,0,997,897.400024414062,0,1259,0
1054,950.5,903.400024414062,0,997.700012207031,897.900024414062,0,1260,0
1055,950.5,903.200012207031,0,998.299987792969,898,0,1259,0
1056,950.700012207031,902.700012207031,0,998.200012207031,898.099975585938,0,1259,0
1057,950.900024414062,902.099975585938,0,997.900024414062,898,0,1259,0
1058,950.900024414062,901.900024414062,0,997.200012207031,898,0,1260,0
1059,950.299987792969,901.799987792969,0,996.599975585938,898,0,1260,0
1060,949.700012207031,901.799987792969,0,996.299987792969,898,0,1260,0
1061,949.400024414062,901.900024414062,0,996.5,898.099975585938,0,1260,0
1062,949.5,901.900024414062,0,996.799987792969,898.200012207031,0,1260,0
1063,949.5,901.900024414062,0,997.200012207031,898.200012207031,0,1261,0
1064,949.5,901.799987792969,0,997.5,898.400024414062,0,1262,0
1065,949.799987792969,901.900024414062,0,998.099975585938,898.5,0,1262,0
1066,950.299987792969,901.900024414062,0,998.299987792969,898.400024414062,0,1262,0
1067,950.900024414062,902,0,998.099975585938,898.200012207031,0,1262,0
1068,951.299987792969,902.200012207031,0,997.700012207031,897.599975585938,0,1262,0
1069,951.599975585938,902.299987792969,0,996.700012207031,897.099975585938,0,1265,0
1070,951.900024414062,902.099975585938,0,996.099975585938,896.799987792969,0,1267,0
1071,952.200012207031,901.799987792969,0,995.299987792969,896.799987792969,0,1270,0
1072,952.700012207031,901.900024414062,0,995.099975585938,896.799987792969,0,1270,0
1073,953.700012207031,902.700012207031,0,994.799987792969,896.799987792969,0,1268,0
1074,954.400024414062,903.5,1,994.799987792969,896.5,0,1267,0
1075,954.900024414062,903.599975585938,0,994.700012207031,896.200012207031,0,1268,0
1076,954.700012207031,903.099975585938,0,994.599975585938,895.900024414062,0,1270,0
1077,954.5,902.200012207031,0,994.700012207031,896,0,1272,0
1078,954.599975585938,901.799987792969,0,994.799987792969,896,0,1273,0
1079,954.700012207031,901.299987792969,0,995,896.299987792969,0,1272,0
1080,954.799987792969,901.200012207031,0,995.200012207031,897,0,1270,0
1081,955,901.099975585938,0,995.5,897.5,0,1270,0
1082,955.200012207031,901,0,995.700012207031,897.599975585938,0,1272,0
1083,955.400024414062,901,0,995.700012207031,897.099975585938,0,1275,0
1084,955.700012207031,901,0,995.599975585938,896.700012207031,0,1275,0
1085,955.599975585938,901,0,995.099975585938,896.799987792969,0,1273,0
1086,955.299987792969,901,0,994.599975585938,897.200012207031,0,1271,0
1087,954.599975585938,901.700012207031,0,994.200012207031,897.599975585938,0,1271,0
1088,954.400024414062,902.299987792969,0,994.299987792969,897.599975585938,0,1272,0
1089,954.700012207031,902.900024414062,0,994.5,897.5,0,1273,0
1090,955.200012207031,902.5,0,994.700012207031,897.400024414062,0,1274,0
1091,955.5,901.099975585938,0,994.799987792969,897.299987792969,0,1276,0
1092,955.599975585938,899.799987792969,0,994.700012207031,897.5,0,1278,0
1093,955.400024414062,899,0,994.799987792969,897.599975585938,0,1278,0
1094,954.799987792969,899.700012207031,0,995,896.799987792969,0,1278,0
1095,954.299987792969,901,0,995.200012207031,896.099975585938,0,1278,0
1096,954.099975585938,902.099975585938,0,995.400024414062,895.299987792969,0,1278,0
1097,954.099975585938,902.5,0,995.299987792969,895.200012207031,0,1279,0
1098,954.5,902.299987792969,0,995.400024414062,895,0,1279,0
1099,955.200012207031,902.099975585938,0,995.400024414062,895.5,0,1279,0
1100,956.099975585938,902.299987792969,0,995.200012207031,896,0,1279,0
1101,956.599975585938,902.599975585938,0,995,896.599975585938,0,1279,0
1102,956.700012207031,902.599975585938,0,994.700012207031,896.799987792969,0,1279,0
1103,956.299987792969,902.299987792969,0,994.700012207031,897,0,1279,0
1104,956,902,0,994.900024414062,897.200012207031,0,1280,0
1105,955.799987792969,901.700012207031,0,994.599975585938,897.200012207031,0,1280,0
1106,956.299987792969,900.900024414062,0,994.099975585938,897.5,0,1281,0
1107,956.700012207031,900.200012207031,0,993.5,897.799987792969,0,1281,0
1108,957.200012207031,899.799987792969,0,993.700012207031,898.099975585938,0,1280,0
1109,957.200012207031,899.900024414062,0,994.200012207031,898.099975585938,0,1281,0
1110,956.900024414062,899.900024414062,0,994.900024414062,898.200012207031,0,1283,0
1111,956.400024414062,899.799987792969,0,995.099975585938,898.099975585938,0,1285,0
1112,956,899.700012207031,0,995.200012207031,897.900024414062,0,1285,0
1113,956,899.700012207031,0,995.099975585938,897.5,0,1285,0
1114,956.299987792969,899.700012207031,0,995,897.400024414062,0,1286,0
1115,956.299987792969,899.700012207031,0,995.200012207031,897.799987792969,0,1284,0
1116,956.200012207031,899.799987792969,0,995.599975585938,898.299987792969,0,1283,0
1117,955.900024414062,900,0,996,898.900024414062,0,1281,0
1118,955.700012207031,900.200012207031,0,996.299987792969,899.099975585938,0,1281,0
1119,955.5,899.700012207031,0,996.5,899,0,1283,0
1120,955.599975585938,899.200012207031,0,996.700012207031,898.799987792969,0,1285,0
1121,955.5,898.599975585938,0,996.900024414062,898.700012207031,0,1287,0
1122,955.5,898.700012207031,0,997,898.700012207031,0,1287,0
1123,955.599975585938,898.799987792969,0,996.299987792969,898.599975585938,0,1286,0
1124,955.900024414062,898.799987792969,0,995.5,898.5,0,1286,0
1125,956.200012207031,899.099975585938,0,995,898.5,0,1286,0
1126,956.200012207031,900.099975585938,0,995.200012207031,898.900024414062,0,1289,0
1127,956.299987792969,901.099975585938,0,995.400024414062,899.400024414062,0,1291,0
1128,956.5,901.799987792969,0,995.599975585938,899.799987792969,0,1293,0
1129,956.799987792969,901.599975585938,0,995.900024414062,899.700012207031,0,1294,0
1130,957,900.900024414062,0,996.299987792969,899.599975585938,0,1295,0
1131,957,900.200012207031,0,996.799987792969,899.400024414062,0,1297,0
1132,956.799987792969,899.700012207031,0,997.099975585938,899.299987792969,0,1299,0
1133,956.5,899.900024414062,0,997.200012207031,899.200012207031,0,1297,0
1134,956.900024414062,900,0,997.5,899.099975585938,0,1295,0
1135,957.299987792969,900,0,998,898.700012207031,0,1294,0
1136,956.900024414062,899.900024414062,0,997.599975585938,898.299987792969,0,1295,0
1137,956,899.700012207031,0,996.700012207031,898.799987792969,0,1297,0
1138,955.5,899.599975585938,0,995.700012207031,899.599975585938,0,1298,0
1139,955.900024414062,899.599975585938,0,995.5,900.700012207031,0,1299,0
1140,956.299987792969,899.799987792969,0,995.599975585938,901,0,1299,0
1141,956.299987792969,899.900024414062,0,996.099975585938,900.799987792969,0,1299,0
1142,956.400024414062,900,0,996.799987792969,900.299987792969,0,1300,0
1143,956.5,900,0,997.299987792969,899.5,0,1301,0
1144,956.5,899.599975585938,0,997.400024414062,899.200012207031,0,1301,0
1145,956.299987792969,899.200012207031,0,997.400024414062,898.900024414062,0,1302,0
1146,956.099975585938,898.799987792969,0,997.5,899.099975585938,0,1302,0
1147,956,898.599975585938,0,997.5,899.400024414062,0,1301,0
1148,956,898.299987792969,0,997.700012207031,899.599975585938,0,1300,0
1149,955.900024414062,898.599975585938,0,997.900024414062,899.5,0,1299,0
1150,955.799987792969,899,0,997.900024414062,899.299987792969,0,1299,0
1151,955.799987792969,899.5,0,997.799987792969,899,0,1300,0
1152,956,899.5,0,997.700012207031,898.799987792969,0,1300,0
1153,956.200012207031,899.400024414062,0,997.400024414062,898.900024414062,0,1301,0
1154,956.400024414062,899.299987792969,0,996.900024414062,898.900024414062,0,1301,0
1155,956.5,899.299987792969,0,996.400024414062,898.799987792969,0,1301,0
1156,956.900024414062,899.5,0,996.599975585938,898.700012207031,0,1301,0
1157,957.299987792969,899.700012207031,0,997,899,0,1300,0
1158,957.700012207031,899.599975585938,0,996.900024414062,899.400024414062,0,1299,0
1159,957.599975585938,899.599975585938,0,996.299987792969,899.700012207031,0,1300,0
1160,957.5,899.099975585938,0,996.299987792969,899.5,0,1302,0
1161,957.200012207031,898.599975585938,0,996.900024414062,899.400024414062,0,1305,0
1162,956.799987792969,898.099975585938,0,997.599975585938,899.5,0,1305,0
1163,956.5,898.099975585938,0,996.799987792969,899.5,0,1304,0
1164,956.700012207031,898,0,996,899.5,0,1304,0
1165,956.799987792969,897.700012207031,0,995.200012207031,899.5,0,1304,0
1166,956.900024414062,897.5,0,995.200012207031,899.5,0,1304,0
1167,957.700012207031,897.599975585938,0,995.599975585938,899.5,0,1305,0
1168,958.400024414062,897.700012207031,0,996.099975585938,899.599975585938,0,1305,0
1169,958.5,897.900024414062,0,995.599975585938,899.700012207031,0,1306,0
1170,957.900024414062,898.099975585938,0,994.700012207031,899.599975585938,0,1307,0
1171,957.299987792969,898.299987792969,0,994.799987792969,899.5,0,1307,0
